x,y,token
51.185566,8.403688,martins
34.94176,11.898193,comprehended
22.922834,26.663681,unkind
27.06526,27.363653,_him_
27.121899,-19.090008,consulting
24.723364,12.770101,blunder
0.08490785,35.841633,diligence
44.820206,25.478497,principally
49.882195,7.315047,awkwardness
35.12488,2.5705688,nash
9.213211,2.9550488,varieties
19.148827,-12.24696,cows
-11.959467,-20.645823,vigil
-60.192417,35.03218,amoz
-35.812214,-17.43736,fig
1.4947009,20.175636,weaker
2.3659425,16.961058,wilful
-30.104511,-4.6352,quiver
-38.924625,-0.59954375,savoury
35.83158,16.439655,insolence
-16.795073,-30.492926,threads
11.679371,3.527308,authorities
2.9899511,34.77375,ensue
19.570875,-15.451211,interposed
-52.79029,28.841835,hamor
-23.353498,-32.721886,cavalry
5.137047,-53.078396,hose
26.20762,-13.078804,april
-1.3308334,1.4456608,lawless
-11.768899,-30.362688,japanese
12.071997,3.1993084,vocation
-46.43194,-17.430168,pearls
-52.49922,13.1187935,edomites
22.958326,16.082628,pitiful
12.227497,-1.0760598,insulting
6.5357256,-2.8893373,serves
42.298244,-6.7843533,refusing
20.620071,12.11955,experiment
13.483063,37.75224,partake
-28.604368,17.519503,peaceably
54.08874,6.669849,richmond
15.957248,-4.576465,medical
3.069679,-5.607036,conquer
-32.776596,-38.876465,dale
1.1046525,-35.955826,rais
16.19513,-4.5598073,characteristic
-3.4088264,7.7617307,hapless
42.30179,4.638737,coolness
-17.447786,20.270699,quietness
9.797525,49.26082,ne
-21.791424,20.898617,nativity
-6.479592,-2.7862546,bard
-4.0115657,-42.796593,clung
4.0331683,-30.791487,partially
-60.617428,28.118618,bela
14.246811,-12.696917,frenchman
31.603779,-21.781065,falconroy
-52.002026,10.68352,sojourned
-30.41234,-11.463965,coffins
5.965664,-38.294434,throws
7.5045347,-22.397398,glances
-13.457833,-28.47483,chimneys
32.230232,-24.891514,wilson
23.672647,-21.545658,nelson
-56.224762,26.416649,ephron
15.582489,-31.18689,rub
-16.50871,-18.53806,vales
-9.338969,-18.133572,chained
41.526985,20.485977,plea
50.56862,8.6464405,interview
6.925583,-4.5901866,monomaniac
-50.78105,-22.50691,network
34.196682,-15.194059,mats
-17.709518,34.844,guiltless
-17.673115,45.54915,manservant
-17.653683,41.20828,smiteth
10.32226,-1.397569,jokes
-37.1871,26.333942,lawyers
-43.392418,-16.07079,covers
10.552085,8.468553,orderly
-24.740076,-31.864222,spires
4.0105267,-38.66929,raspberry
33.782913,-22.486864,saracen
4.5071106,-32.37855,screen
27.088219,-19.102646,obstinate
36.105564,-11.64973,melon
-44.56927,30.266487,pharisee
-33.494175,23.344336,beelzebub
-9.202446,-7.7014623,conquering
-16.16512,15.83192,torments
33.9404,-16.515013,dunstable
-26.616276,47.33979,broughtest
-5.991113,-34.765476,facing
5.9661326,21.242563,argued
-18.00139,-37.23709,swims
-50.28458,-17.32629,hewed
-27.629961,34.877605,commandeth
27.115587,-8.670299,eats
-33.01566,-10.917406,balm
41.423847,-4.901393,exclaim
-13.445157,9.60684,nightly
34.533745,-0.025755458,exploring
51.716805,-7.371322,silenced
37.388477,14.066193,extensive
0.48076037,-25.791042,enchanted
1.517331,55.92865,publius
-15.290068,-33.4758,rifles
13.63403,-24.894386,sighted
-2.7680275,2.9821475,speculations
-43.806126,29.622595,festus
-2.290517,3.7991338,surround
-45.849762,21.313002,silas
-37.33216,25.33458,wist
-3.2295873,36.52807,diminish
-4.6888657,-35.919777,brisk
-1.2632601,21.368576,selves
-61.17291,29.788671,amminadab
12.464268,-4.915432,discovering
-5.5664907,-20.405647,slumbering
37.143303,-28.652834,ducroix
-51.789818,13.267655,drave
-38.764847,0.66898614,bake
40.778027,-18.407156,larkins
-3.2727275,6.2946825,seeks
-7.574128,-38.799755,gardeners
14.829023,-0.71514463,appropriate
-48.14227,-20.733429,flanks
-21.924412,-21.881866,icy
-25.122076,-39.722397,haze
-8.067688,-16.065485,formless
-3.0042863,-33.288197,profile
-12.641487,-4.6226344,melodious
11.332893,-21.92305,bachelor
55.048946,5.690915,plymouth
-11.5621,-44.180286,ankles
-4.28162,-11.897108,arrogant
12.565799,26.22146,squeeze
5.0644755,-11.27676,toy
-4.6877,-31.52329,grotesque
15.122137,37.77467,dismiss
35.98392,16.079706,eloquence
-16.444626,-30.270016,seaweed
51.84494,7.065882,parsonage
-22.010433,-46.90363,curly
-9.938692,-39.56113,spades
-10.751062,-48.874905,sheer
4.4986157,8.937736,personality
20.194174,-6.6639304,eloquent
7.4640956,-3.5433073,credulous
37.16296,-41.841087,squirrel
16.233425,22.436316,debts
15.770359,-27.368723,paces
-18.421293,-26.96238,hut
-11.260437,-10.730222,planet
31.640825,11.326254,firmness
50.33215,-9.267052,monotonous
-25.661032,-33.971874,bathed
-11.319394,-16.915571,bubble
10.034784,-8.481078,"""."
7.396023,16.702152,derive
16.854996,6.8437877,conceivable
21.311235,9.090128,practically
17.272911,6.182143,exists
29.975756,-28.170113,shopkeeper
-1.4379421,-28.475498,colourless
-5.5145564,-13.516136,diffused
-16.02465,-1.8551793,pierce
-3.1676612,3.4694607,tyranny
13.6800585,-16.984297,constable
-20.563444,2.1340175,warmed
4.3156943,-30.771921,dazed
-1.5244049,-47.84864,plane
-18.152985,17.553036,resort
-17.313814,-51.423775,tilted
1.6134232,-35.619205,pallid
-9.172398,-5.846214,defeated
31.43002,11.288849,courteous
4.0138144,-7.901523,noted
-2.9442666,-30.176952,continuous
26.25067,11.880211,reader
1.8644414,19.597805,plight
-2.9508364,-35.09341,massive
7.5615034,-39.05903,wrecked
-23.356653,-30.292845,processions
-32.13579,-32.69995,texas
-20.562847,2.2149925,disguised
22.736082,-20.544579,r
9.595309,-26.243061,restaurant
-6.217369,7.7107153,doomed
-13.930727,14.281257,constrained
-21.945902,-24.28856,vegetables
42.2445,4.500838,carelessness
-13.542929,-28.276762,dug
-4.1639075,-13.483162,expand
-31.67474,-32.23044,missouri
1.2191491,23.775295,perplexed
3.876977,-37.52097,vault
28.446173,21.741516,contentment
-24.135567,5.4826655,embraced
-5.9746413,5.0205317,diet
39.534184,10.513382,heightened
19.33631,-16.401058,opera
-13.580338,-26.007109,mechanics
38.025642,0.39105427,badly
-6.4286356,-54.357517,lashed
25.988367,21.43457,unfeeling
54.354656,-8.189031,unmoved
-5.4373345,-4.415016,triumphs
-25.414446,-24.9023,fragrant
26.409994,-2.1045353,argue
-14.337666,-35.593468,ploughed
-8.482657,-39.88667,boxes
-19.55706,-40.851482,fluttering
-1.772533,-51.660233,stride
-11.385047,-17.203999,torrent
3.1855402,-32.69582,disordered
-2.4602928,27.79309,justification
13.41276,-35.607178,wears
-9.067097,-14.588781,brightest
0.041885648,-49.748486,twisting
1.7603606,-7.464159,moods
-14.454966,-24.291573,trains
-1.5896174,-37.29149,mirror
-1.427059,-35.794735,ape
-16.466494,-20.920626,chanting
-28.574205,-30.952091,sparks
19.335932,-15.306273,greeted
-16.139887,-16.894224,shines
2.2191036,-39.585865,strayed
-2.080529,3.9015179,penetrate
3.1532524,21.217205,reproaches
9.680107,10.5214205,involve
-20.096931,-39.629467,twinkle
7.001296,-9.017714,structure
33.980152,12.467728,adding
19.850122,9.376241,conditions
2.5053742,-39.241932,fired
-15.744539,-42.607975,torch
15.960689,-13.778524,cheers
-1.1829368,-23.96955,sporting
14.978129,7.295041,prose
51.593536,8.590277,tete
41.544872,5.9871354,urging
-29.38987,35.22828,controversy
-1.6754565,1.4041811,organs
8.386394,51.727257,thanke
-32.044685,-29.185953,vapours
-3.6193388,-11.583253,disorder
54.228664,11.1401005,invitations
-29.178549,41.064312,143
7.388414,51.648037,wisedome
-50.254055,-22.820587,wedge
-28.584545,-28.935816,snows
-16.785387,35.35698,112
21.848757,-12.522546,reverend
7.2388115,50.208015,knowes
-38.474617,26.947462,ambassadors
-1.2995418,11.395219,consort
-50.134293,28.940687,rechab
41.250885,12.372328,overpowered
-32.078156,-1.0097244,cleaveth
-36.3545,-5.746796,overflow
-57.269775,12.5498,gezer
0.48810533,49.355846,hearke
3.0173285,51.040398,blacke
-9.236854,-57.79516,manned
-6.2045784,-14.978193,welded
-4.2743206,22.96163,boldness
-50.71538,13.793833,ethiopians
7.2296615,5.413555,booty
4.3570323,54.329876,ioy
-7.1830354,12.028956,impious
1.9816481,-31.194454,dubious
-36.950176,10.8466015,doubled
24.227594,-11.719714,development
-5.153806,43.305973,meddle
1.5367225,10.495302,dangers
51.198326,8.976766,distressing
-8.387204,36.99848,repay
2.7981153,-1.6923242,struggles
-22.50759,47.783047,thinkest
39.892883,24.696274,alliance
20.19777,19.962439,damage
-54.43578,15.557597,eglon
-7.2721176,-40.826054,reel
5.7659316,-35.57817,sucked
-29.079485,32.261543,answereth
-30.065828,-3.7143645,sling
-11.546869,-19.229458,bleating
31.228771,24.189173,resources
-16.230507,30.939854,delivereth
-30.358452,15.216068,reapers
12.599399,6.9108953,needless
0.3332481,48.864994,portia
-23.804405,47.090748,hearest
-23.689768,-18.520546,sinews
-1.4603207,-1.2765937,extinct
16.749277,-9.860779,nephews
30.982151,21.100405,compassionate
25.471664,12.972558,ingenious
-18.047802,29.60282,stedfast
-55.605152,29.341257,abinadab
-14.674394,7.6984115,psaltery
4.8960786,47.836567,stirre
4.117444,57.584255,metellus
35.339306,17.588982,wretchedness
-21.836283,-21.739803,deeps
-18.629473,-18.143751,banners
-11.05847,-11.9760065,impalpable
3.4233856,48.64718,sweare
-56.086285,12.8180895,rabbah
-38.551376,13.701497,pertaining
-30.716404,35.50137,98
17.672358,4.371484,ambergris
-32.93188,-25.023264,myrtle
36.340866,-22.351603,bunger
-38.39938,13.697749,distributed
33.93953,-1.5610356,grandmama
-24.598051,47.070553,madest
54.192814,10.788038,occupy
-5.526615,8.022154,distracted
7.2020307,52.448868,caius
-5.8643775,-21.468601,musing
42.847233,-4.4338727,pupil
-14.738517,-13.475601,airy
-20.963394,25.71456,obeying
-18.364527,-18.333717,copious
-8.948905,12.55234,wonderous
-8.4775305,1.9641614,lusty
-40.27027,-12.720102,doves
0.90914124,-43.870834,boot
54.23444,-41.055923,gent
-10.785578,-55.987556,spar
24.493744,17.507639,tiresome
-11.7043085,27.422853,thenceforth
-67.01031,26.624603,remaliah
-43.375637,25.173248,belshazzar
26.660658,24.20057,handsomely
3.8967223,57.004066,gertrude
-62.094524,32.966404,kareah
28.767881,-27.773745,beautifully
44.808216,19.949701,refusal
-2.9662387,28.869183,offences
-11.653359,-30.181356,equator
21.66585,-37.069828,yarn
54.472454,-41.27832,reynol
-47.490116,23.218004,uriel
-41.462273,25.703253,sennacherib
-30.615725,15.778635,glean
-30.505558,-1.406808,wag
-53.232918,-19.92465,chapiter
12.687753,38.905083,tedious
3.939503,-31.520914,wavering
-23.579477,-13.608198,razor
-45.119823,-20.668787,crowns
-4.467362,-23.962955,lull
27.683624,-31.738878,lizard
-23.824467,-26.280645,growths
0.5960915,57.308853,fortinbras
-7.874006,-31.8942,mounting
-62.711403,29.695139,jedaiah
51.59036,-6.3438153,decisive
1.0930821,-45.1997,capstan
-24.224052,-6.7376533,strangled
8.846864,12.49148,labouring
-3.6206138,-53.17939,levelled
-45.41527,-2.8639023,purified
-13.014239,16.281712,discouraged
-12.059014,32.79136,superfluous
-7.132264,-40.80538,outs
-32.80412,8.481939,buckler
-51.329254,-9.390787,censer
-11.463885,-36.266426,fishers
22.015629,-18.848,shipped
-10.527842,0.16796084,marches
0.5284632,58.043045,malcolme
34.494396,19.480114,medium
7.7871923,-3.6499064,career
3.9138396,-40.330795,upside
-3.7310092,-34.809067,beetle
-15.859103,-31.817783,ferry
22.244467,-27.256353,incomprehensible
-7.2205634,-28.536812,hostile
-6.9180775,-17.683826,brooding
-2.1257765,-11.154116,laughs
-18.314873,-35.93731,highland
-26.432415,35.915073,ponder
1.7557007,-50.634396,leans
-2.372873,-0.5793933,types
-0.53739005,-44.199608,ranging
-15.417062,-2.2100255,chasing
-19.986311,27.059893,holden
33.265366,-20.32279,madman
-5.2771897,-46.156837,greasy
14.155182,2.55998,accidents
12.434392,-46.536507,stunned
-13.375656,-43.2392,platform
30.317852,-7.964547,rascal
13.644561,9.821013,payment
22.069098,-24.971231,shudder
4.886143,36.762524,comforter
-8.494734,-15.369725,placid
-12.086742,34.004116,doers
6.566311,-5.3317323,wonted
-33.987495,-20.137123,clods
-24.20299,20.276419,throughly
-34.85224,9.793469,feasting
3.7140222,25.4531,befell
-46.495068,31.113224,gehazi
36.73753,11.949755,meanness
29.787567,-29.081837,jester
13.209699,1.4273611,recorded
-24.075857,43.76494,assuredly
-18.670662,-40.26803,parallel
-17.992498,-26.509296,monument
-50.308372,28.908278,jonadab
17.228682,3.2757382,historical
4.4828305,-3.4022663,homage
-45.42789,34.83392,haggai
21.651968,10.484755,christianity
20.182596,-25.156012,stark
20.942432,-13.922209,parliament
-22.75172,-38.004997,mists
22.668343,-23.638624,sulky
55.78526,8.528584,magna
-2.0866127,-33.619816,combination
-53.520447,15.854376,hadarezer
-4.720986,9.615302,decay
8.897685,-3.2831924,amazing
28.946821,-9.031207,wager
-4.3480816,-54.969116,coils
-0.772309,-36.184757,parchment
-47.84919,24.446823,huram
16.48278,-55.071594,shutters
21.705692,13.075829,convert
-62.33977,30.050667,hanan
-20.534014,17.030914,ordain
-51.71217,-23.436073,thickness
-56.93595,28.352577,barzillai
-46.53447,29.551388,ornan
28.615845,-44.217537,choking
15.285211,-10.854159,busily
-20.856062,-25.966953,lonesome
-20.652206,-3.6989217,jeopardy
-10.006818,37.733555,trespasses
13.141178,-45.505104,tearing
-45.095905,9.575959,frode
-54.847984,29.476019,ishbosheth
-63.58833,28.546818,salmon
-20.903896,-3.78265,beset
31.475134,-17.903246,filigree
31.900143,-2.3575916,brandon
-62.534733,30.25678,shephatiah
7.3717785,-8.608044,balanced
-27.651262,0.47374707,boiled
-15.203439,-1.789569,bethink
33.920795,-8.827198,hasn
19.040735,-12.318104,buns
-18.607635,-42.373272,hinges
-1.5553691,-31.727057,flashes
-8.906639,-35.747528,awaiting
-31.56233,-1.1823629,runneth
29.341515,-20.209719,tarts
-46.454502,-17.605103,costly
-14.965166,-32.089973,tracks
4.7768073,-9.940239,literal
-27.729263,32.30434,stablish
38.047825,-29.63275,gloomily
-26.935747,-30.925976,blocks
-50.617775,13.617408,jabesh
-12.031728,43.440136,liken
-4.775123,33.275414,temperance
-29.334099,11.979588,nourished
17.673546,15.727593,doubting
0.5712154,15.303624,shunned
-47.26029,19.556198,spied
-52.126694,7.502218,tophet
-2.3347187,-41.387756,anvil
6.493823,47.106583,countrymen
-62.13553,30.667852,zichri
4.031784,-49.794987,screwed
-9.889743,15.122853,incensed
-9.070302,6.3828487,wasting
-58.859737,30.57527,abihu
-34.805397,-5.519869,swarms
18.959623,-12.75825,mess
-30.163109,1.178584,precept
-43.73647,29.713629,agrippa
-21.978378,-4.269587,anchors
-33.421307,-37.87206,brink
-59.225807,27.590237,pharez
-3.1193779,-9.068113,replenished
36.561886,-24.476032,rejoined
-35.28259,-21.602108,oaks
-51.006714,-5.9667153,signet
-40.119186,-20.20324,spilled
-9.687102,12.056168,access
-19.215506,31.975506,divination
-23.557064,47.54248,seekest
-4.1721396,3.4588377,spain
-17.21548,-13.10289,grinding
-37.497746,35.116505,timothy
-44.245186,-13.124072,hyssop
-16.493866,35.496998,recompensed
-7.580826,-11.059347,uttering
16.986,-28.325924,questioning
-38.744022,8.567618,pigeons
-46.73253,-18.044613,inclosed
-45.772224,-17.957615,tablets
-17.70024,3.973906,bat
-10.042081,14.975174,tempter
16.300554,35.837517,reject
-42.61125,20.27204,proclamation
-50.488144,-12.40861,caul
-37.832005,10.640833,purifying
-37.618313,-27.029638,pearl
-28.925133,17.661411,wheresoever
-25.301954,36.172764,fret
-50.337543,33.52171,magdalene
7.294279,-35.92359,rowing
-12.62512,-49.11395,foaming
-46.36515,11.5515995,renowned
-24.30797,6.2796183,beckoned
-13.516828,-36.917538,battering
-20.189169,-3.5990608,foreheads
-27.190058,47.30567,floweth
-6.4913635,-58.472233,launched
-16.335197,35.80896,unrighteous
7.714507,2.279728,citizens
-6.7659607,-15.775915,austere
31.475246,-0.07000997,_that_
32.945557,17.62452,communications
-23.432394,16.203163,perdition
-38.137398,-0.5659228,seethe
-28.728086,38.80415,backsliding
0.19796005,-43.511063,planting
47.299477,17.299566,dissuade
-58.89045,27.11028,anah
-21.678434,-19.849213,reaping
-57.464813,12.495266,geba
-49.32313,15.941688,zebah
44.9926,-22.834558,godmother
-11.628803,37.609737,evildoers
-24.688616,-30.921194,swamp
-16.006777,-31.761694,rocky
-16.966059,-31.51419,tempestuous
-19.697601,24.700315,beguiled
-17.237232,36.357864,scorner
-61.547745,25.843468,enoch
-61.528545,25.901043,lamech
-3.9982345,24.341194,shortened
-27.000387,-20.206589,warbling
-26.86939,5.7297726,abated
43.372295,-13.755128,alehouse
-49.328022,15.92686,zalmunna
7.343793,-7.022717,eyesight
-21.612026,29.271048,reproved
-17.835737,36.979546,uprightly
-2.4124637,2.4514701,influences
-11.620348,29.096981,correction
36.534454,-11.604517,customer
-51.33519,16.943367,jabeshgilead
0.12253977,-24.782602,imminent
11.725272,-51.268974,commenced
23.932627,-23.355131,knave
-27.596819,-32.40578,gulls
0.5646774,0.9250936,oldest
-24.86536,-31.193464,coral
-22.973963,-35.57846,shoots
-25.842766,21.059553,persecution
-1.6042944,-11.295873,tunes
2.963504,49.95042,writ
19.097578,-22.081734,plump
-8.079944,-14.134354,prophetic
-50.128418,27.714136,birthright
-24.979332,44.982903,instruct
-46.535614,-16.862116,earrings
-25.310474,46.10499,heardest
-19.035725,31.958334,deceitfully
2.4234202,12.711771,shun
-6.31068,-26.908272,erected
-1.3643328,-1.1394072,abounding
-23.032701,-11.394786,bellies
-42.509663,-11.195458,speckled
-2.8648784,1.7843006,youths
-22.225876,1.1854148,awaked
-33.833668,-19.857693,claws
-7.4105115,10.432868,sustained
-34.645023,-2.979485,sowed
-26.4228,-5.074712,vesture
-12.250734,-47.71043,mane
18.929964,-6.754182,speaker
-49.16497,8.75764,castles
-56.313297,21.66379,kedar
-23.313068,14.505521,draweth
-20.146751,-12.2779,noonday
-46.33141,-16.793911,bracelets
-28.84524,35.134876,113
28.324186,-21.99951,sweepers
-25.664549,11.549578,weaned
-29.060703,34.522945,111
-48.517403,13.502588,ashtaroth
-52.43031,29.568077,hagar
-70.80958,23.353876,thirteenth
-30.37395,35.791733,99
23.908688,-21.757874,pooh
38.300545,31.604942,prompted
-14.420206,-43.496845,backed
13.473868,8.048811,negligent
44.464973,-11.789954,clifton
-6.698987,-36.896454,saffron
32.828716,-20.732378,finn
-23.024078,-38.23947,flakes
7.6693726,23.133331,trusting
-22.027973,-32.257523,freighted
43.121407,24.964212,deficiency
3.1530373,23.965752,complained
45.223553,-22.840618,civilly
8.067447,-17.068367,derick
-16.557602,-21.811356,breaths
27.263746,-9.027032,mutton
33.90214,-19.416405,richard
16.112648,17.132658,pretending
-24.846773,-31.693268,granite
31.88177,17.530748,efforts
13.895549,-6.7282524,precision
-12.388493,21.541975,ire
43.73558,16.901928,apprehensive
40.564823,23.35228,dependent
19.070568,16.958649,calculate
20.774298,6.040091,internal
33.13308,-27.350687,passionately
4.6657205,41.825996,dares
6.266786,-30.556982,pressure
-3.73559,-35.648296,trimmed
16.346155,-0.18747066,contrivances
-8.11981,-14.063737,throes
-19.68215,-34.107635,spaces
45.195824,7.537921,fetching
-7.5329547,-26.76585,shivering
23.57896,-21.827982,spaniard
7.941404,23.559776,proving
0.7485141,-47.492016,cafe
41.369278,11.992352,enabled
-18.317186,-48.717506,swarthy
-26.38724,-24.294107,verdure
-9.625848,-3.7374303,repast
52.48066,4.8007345,holidays
-51.104076,-5.9644084,engravings
-0.009045224,-49.681118,knotted
16.734413,-11.320538,management
2.1256049,49.443993,promis
-14.639909,20.83326,quickened
-12.559789,27.905619,detestable
19.31617,-14.1212,purposely
7.9515276,9.619964,interests
12.317855,-7.108474,warmer
-5.4656496,-1.2582717,products
5.877464,-5.0039816,contracted
-5.9463315,-45.134293,avenue
21.368265,26.359493,indulged
11.493948,6.0659113,interchange
5.776856,48.119984,weepe
39.17699,11.877891,quickness
-28.088234,11.346528,lain
-2.4851496,-4.689957,brigands
14.86079,1.2246906,peculiarities
-25.475443,-25.601397,hues
54.505272,-41.302856,mur
-12.602133,33.267822,debate
54.533634,-41.336452,actus
-28.528893,10.211037,burying
47.67537,19.048729,indisposition
51.74298,5.0369916,longest
7.963286,-16.977093,demanding
-1.3088424,-21.560797,destination
42.056755,11.900567,gratifying
5.560638,0.9720754,attractive
-13.9812975,14.871849,agreement
52.712616,-4.0384274,resolutely
4.607646,2.0403733,regards
-11.216246,-51.17743,lengthwise
-1.9094607,-10.851137,richly
22.44781,21.053799,surmise
1.923973,-6.130234,reminiscence
15.661123,-31.499317,clutch
42.675743,18.785765,respecting
-9.908104,-54.018375,perpendicular
47.449963,-3.8310263,amendment
6.265691,-33.434635,handled
39.610798,16.237165,compliance
11.318363,-13.0943165,stranded
-9.701091,-39.944607,hoops
26.193497,-15.759315,hereabouts
-23.276375,-9.008945,salted
33.80832,14.927193,affectation
42.060688,10.186649,imaginary
28.726648,22.37065,considerate
-2.8275325,-15.230078,elastic
12.056761,14.387203,limited
-6.8667674,-56.9975,hoisting
17.088903,5.2120085,lurks
-24.406443,-33.65953,surging
-11.547349,-20.53282,mournful
-3.643406,27.037184,discharged
26.739061,15.890586,effectually
21.615095,35.913303,acquit
-14.200689,-25.314901,brawny
-9.888708,-40.030968,barbs
29.889906,27.276188,commendation
46.9512,28.730326,warmest
52.42494,14.138034,resolving
11.363485,16.678759,declares
-0.21690397,20.36809,disputing
3.8708298,48.498985,returne
26.798008,38.986378,forgave
22.378084,-21.797525,manxman
-1.6149,2.403683,adoration
44.952618,5.118816,marking
-22.89969,21.62093,drunkenness
10.404013,-18.417439,dimensions
8.450777,14.251685,purport
15.980727,-18.683676,octavo
25.485193,15.962373,checking
7.210293,-3.7411058,adventurous
-4.8052883,-54.317448,tackle
5.7048903,-3.4930882,hercules
10.899027,-38.273273,button
40.00168,2.2805874,contradicted
30.975288,17.980461,opportunities
44.132465,-11.721852,rossmore
-4.752574,-35.934525,ribbon
5.8860617,-2.1899421,splendour
14.956513,37.814068,resign
1.245254,-50.955406,slouched
-17.615124,-31.393845,breakers
14.460841,-2.0882764,humane
54.09313,11.153677,proposals
14.138828,20.636436,promoted
33.926872,-2.5203493,delightfully
31.51052,-27.307701,guernsey
26.61603,12.932121,courtesy
20.088392,11.321176,briefly
-37.36345,10.28335,charges
-14.875195,-31.43024,lava
1.011844,-31.174614,lustre
7.256313,-8.309952,prone
-0.4209892,15.203792,assert
27.937235,23.415686,respected
9.85055,-6.3933964,unsuspected
4.1868567,-28.170174,calmer
3.3443332,-35.26794,twin
22.960983,-16.419058,le
12.2309675,-22.552586,squire
22.558989,-19.132668,hurrah
-19.964783,-45.62036,tropical
-2.815316,-30.572138,ironical
-0.17427294,4.574059,masse
52.267204,-39.94338,ix
7.146693,11.963317,uses
-20.035582,-41.216473,grassy
27.785944,-35.64729,biting
51.90641,-39.763027,viii
-17.74985,-45.334324,explosion
14.410804,-3.2318065,control
16.99387,49.10231,goodnight
9.121354,-5.0766478,spontaneous
21.095041,-14.4735,arrest
36.563732,16.413296,ardour
34.27955,-14.124967,cigars
13.479559,-7.247289,discontented
19.680552,-12.395067,selling
9.906374,44.245483,loth
3.3693123,51.31911,moue
0.21654731,48.40232,pindarus
1.9525086,20.061636,disdained
10.298051,3.1710534,peasants
1.8938254,54.11522,slaine
-20.817543,-18.725252,rugged
25.687155,17.982038,comprehension
20.71428,25.852787,choosing
27.493376,-24.567131,bert
5.888924,17.284332,providence
-9.028098,-17.711323,stung
8.498424,4.9104695,countenances
34.61197,1.2542259,somersetshire
48.97569,11.538018,enquiry
59.894764,12.868977,carteret
16.663208,-16.43928,incident
-0.07550366,4.8943195,democratic
-13.196828,-6.490639,transformed
-11.866331,-10.7773695,adverse
-0.039684314,4.4005275,realities
-0.6317196,-28.903858,glimmering
-0.35077462,-25.746647,clamour
37.98432,-12.81108,bespoke
-0.7325263,-35.079384,blinding
-0.8587736,-30.151344,bewildering
7.4412155,-7.0948024,recognition
-13.2772455,-20.652473,bugles
5.474492,-10.488015,mechanical
1.9884995,-39.87141,tube
-0.9999249,-1.2486564,chinese
-10.212439,-7.934505,aspiring
12.090827,-24.34834,ex
-14.709361,-24.316187,primitive
12.022826,-25.195677,rustic
-2.1881852,-52.87072,strides
-8.739123,-37.365574,retreating
7.607817,-39.0941,withdrawing
2.71903,-48.822693,pewter
-5.346527,-48.950294,bounding
26.21626,21.897726,conceited
0.3458883,-9.261203,ominous
4.6529813,-36.25011,temporarily
51.18095,-7.6121364,sobs
-3.9882956,-8.79786,vehement
-10.013206,-19.848387,despairing
-13.133539,-27.352043,litter
9.308011,-24.228174,tragedy
44.807465,2.2620764,proceedings
-36.952694,13.115089,skilful
3.9646838,50.119507,mans
38.790016,-23.466412,respectfully
21.571493,19.656832,pays
6.067406,-51.457752,grasping
2.7484102,56.484272,deare
13.815882,35.2843,marriages
-4.1632476,-29.515968,velocity
51.79772,-39.745567,x
23.719442,9.091322,theories
-5.1249466,-20.598745,sleepless
-12.499401,-24.649904,corps
-21.522549,-41.044254,gleam
23.719141,-26.952454,wink
16.283394,0.94239885,lecture
24.317825,9.51129,inexplicable
-3.0284915,-19.21794,tumble
27.248001,29.02118,inconvenient
4.3970194,49.613564,halfe
34.180504,-19.290758,harry
-4.8554688,-31.134846,isolated
15.531721,22.403732,reconcile
51.896748,1.489958,consultation
2.4604883,46.93156,bids
-16.494307,-24.642641,alabama
3.4134593,-31.851118,brightened
43.656292,3.3539104,forbade
25.08581,30.323729,_not_
8.054006,48.481617,prythee
14.467281,-4.6617494,dynamite
5.586063,52.976223,begge
13.2649555,-14.374088,chart
19.540436,-19.872263,cream
47.12105,0.6734366,barely
-31.250727,-21.001614,pools
-0.40467772,-0.152338,hereditary
-17.44657,-40.359177,flourished
4.9214087,47.797215,appeare
11.334267,-14.393981,whalebone
-46.23979,11.610897,queens
-13.875465,-48.772114,eddies
-13.731298,-25.73761,drest
-61.440647,32.837063,zephaniah
3.6276658,-42.49005,plunge
1.4033422,50.77094,gainst
-4.5271907,-10.227063,carols
-30.330732,15.059069,sower
-10.806061,-10.3960905,circumference
4.2166295,57.164154,trebonius
2.963136,47.261257,honors
3.308812,49.843964,bosome
-40.00385,36.033768,gog
-18.888376,25.154133,decreed
-7.1389384,-22.349762,envelop
-10.579669,7.283964,themes
-30.417345,-0.8224055,vomit
30.075773,-13.48208,ramadan
-67.97548,25.994427,jehoiachin
2.8637424,52.38459,burne
-28.499819,35.379383,waiteth
-25.20448,19.690752,oppressors
-23.736368,-33.309853,pennants
0.55831116,49.37364,cicero
-17.892536,-39.454258,stem
0.97773504,-35.905018,wrists
15.005001,-33.241722,snatch
-2.765404,-6.9458885,dainty
5.290284,11.502604,enterprise
3.9072154,49.173866,mortall
-46.77992,2.5456395,forts
-14.223927,-12.2286,constellations
0.5088756,-43.872387,hoist
4.315446,48.00931,passe
2.6656425,50.56307,perchance
-12.16748,-39.87247,edged
0.43464077,58.018963,rosincrance
-8.602778,0.09183203,thrift
3.5036552,48.720657,maiesty
-13.376296,-25.118383,arming
-11.021765,-10.148029,empyreal
-14.226158,-48.966114,rifle
-17.598906,-22.768156,fitful
-20.651588,2.1036525,astonied
-28.75149,35.318336,146
-0.5004862,-46.53123,musket
3.5061376,47.761425,seruice
-49.441475,-1.4105916,treasuries
-26.376448,35.429676,141
-28.85683,36.08118,122
-20.377153,-27.6438,flitting
2.67444,51.628506,keepes
30.419203,20.432802,indulgent
